No;Destination;Origin;Product;Year;dist_km;Euros
179294;SE;GR;4;2010;2639.878395;24988602
179295;GR;SE;4;2010;2639.878395;8589982
179296;SE;GR;5;2010;2639.878395;9540
179297;GR;SE;5;2010;2639.878395;1490
179298;SE;GR;7;2010;2639.878395;1536615
179299;SE;GR;8;2010;2639.878395;9081944
179300;GR;SE;8;2010;2639.878395;563
179301;SE;GR;9;2010;2639.878395;214397
179302;GR;SE;9;2010;2639.878395;62946
179303;SE;GR;10;2010;2639.878395;74240
179304;GR;SE;10;2010;2639.878395;40229
179305;GR;SE;11;2010;2639.878395;292
179306;SE;GR;12;2010;2639.878395;9904
179307;GR;SE;12;2010;2639.878395;670
179308;SE;GR;13;2010;2639.878395;611
179309;SE;GR;15;2010;2639.878395;2798519
179310;GR;SE;15;2010;2639.878395;3912972
179311;SE;GR;16;2010;2639.878395;35219
179312;GR;SE;16;2010;2639.878395;101593
179313;SE;GR;17;2010;2639.878395;157687
179314;GR;SE;17;2010;2639.878395;154150
179315;SE;GR;18;2010;2639.878395;89132
179316;GR;SE;18;2010;2639.878395;85488
179317;SE;GR;19;2010;2639.878395;1518882
179318;GR;SE;19;2010;2639.878395;248966
179319;SE;GR;20;2010;2639.878395;13519084
179320;GR;SE;20;2010;2639.878395;124082
179446;GR;SE;1;2011;2639.878395;405
179447;SE;GR;2;2011;2639.878395;81836
179448;GR;SE;2;2011;2639.878395;349459
179449;SE;GR;3;2011;2639.878395;9833
179450;GR;SE;3;2011;2639.878395;18015036
179451;SE;GR;4;2011;2639.878395;29443417
179452;GR;SE;4;2011;2639.878395;9944973
179453;SE;GR;5;2011;2639.878395;454749
179454;SE;GR;7;2011;2639.878395;2085935
179455;SE;GR;8;2011;2639.878395;8090783
179456;SE;GR;9;2011;2639.878395;216065
179457;GR;SE;9;2011;2639.878395;12195
179458;SE;GR;10;2011;2639.878395;138284
179459;GR;SE;10;2011;2639.878395;33332
179460;GR;SE;11;2011;2639.878395;339
179461;GR;SE;12;2011;2639.878395;80
179462;SE;GR;13;2011;2639.878395;1436
179463;SE;GR;15;2011;2639.878395;3031060
179464;GR;SE;15;2011;2639.878395;2155751
179465;SE;GR;16;2011;2639.878395;16129
179466;GR;SE;16;2011;2639.878395;67945
179467;SE;GR;17;2011;2639.878395;123126
179468;GR;SE;17;2011;2639.878395;186699
179469;SE;GR;18;2011;2639.878395;80922
179470;GR;SE;18;2011;2639.878395;100173
179471;SE;GR;19;2011;2639.878395;1612523
179472;GR;SE;19;2011;2639.878395;124877
179473;SE;GR;20;2011;2639.878395;13650893
179474;GR;SE;20;2011;2639.878395;100141
179601;GR;SE;1;2012;2639.878395;100847
179602;SE;GR;2;2012;2639.878395;150136
179603;GR;SE;2;2012;2639.878395;234238
179604;SE;GR;3;2012;2639.878395;38038
179605;GR;SE;3;2012;2639.878395;13231137
179606;SE;GR;4;2012;2639.878395;29631938
179607;GR;SE;4;2012;2639.878395;5637915
179608;SE;GR;5;2012;2639.878395;1328717
179609;GR;SE;5;2012;2639.878395;55418
179610;SE;GR;7;2012;2639.878395;1851102
179611;GR;SE;7;2012;2639.878395;128774
179612;SE;GR;8;2012;2639.878395;8442487
179613;SE;GR;9;2012;2639.878395;224440
179614;GR;SE;9;2012;2639.878395;10845
179615;SE;GR;10;2012;2639.878395;195196
179616;GR;SE;11;2012;2639.878395;114
179617;SE;GR;12;2012;2639.878395;57857
179618;SE;GR;14;2012;2639.878395;309
179619;SE;GR;15;2012;2639.878395;3065349
179620;GR;SE;15;2012;2639.878395;1731711
179621;SE;GR;16;2012;2639.878395;17219
179622;GR;SE;16;2012;2639.878395;47784
179623;SE;GR;17;2012;2639.878395;136213
179624;GR;SE;17;2012;2639.878395;172616
179625;SE;GR;18;2012;2639.878395;172850
179626;GR;SE;18;2012;2639.878395;99524
179627;SE;GR;19;2012;2639.878395;2232310
179628;GR;SE;19;2012;2639.878395;272337
179629;SE;GR;20;2012;2639.878395;13131456
179630;GR;SE;20;2012;2639.878395;155012
179754;SE;GR;2;2013;2639.878395;338533
179755;GR;SE;2;2013;2639.878395;43797
179756;SE;GR;3;2013;2639.878395;38066
179757;GR;SE;3;2013;2639.878395;10505917
179758;SE;GR;4;2013;2639.878395;27429120
179759;GR;SE;4;2013;2639.878395;4676062
179760;SE;GR;5;2013;2639.878395;642786
179761;GR;SE;5;2013;2639.878395;55393
179762;SE;GR;7;2013;2639.878395;970983
179763;GR;SE;7;2013;2639.878395;201980
179764;SE;GR;8;2013;2639.878395;10329440
179765;GR;SE;8;2013;2639.878395;207
179766;SE;GR;9;2013;2639.878395;103382
179767;GR;SE;9;2013;2639.878395;12568
179768;SE;GR;10;2013;2639.878395;14855
179769;SE;GR;11;2013;2639.878395;7135
179770;GR;SE;11;2013;2639.878395;25767
179771;SE;GR;12;2013;2639.878395;21537
179772;GR;SE;13;2013;2639.878395;3200
179773;SE;GR;15;2013;2639.878395;3495071
179774;GR;SE;15;2013;2639.878395;2702956
179775;SE;GR;16;2013;2639.878395;32407
179776;GR;SE;16;2013;2639.878395;53817
179777;SE;GR;17;2013;2639.878395;285515
179778;GR;SE;17;2013;2639.878395;148919
179779;SE;GR;18;2013;2639.878395;70342
179780;GR;SE;18;2013;2639.878395;85782
179781;SE;GR;19;2013;2639.878395;2576709
179782;GR;SE;19;2013;2639.878395;505946
179783;SE;GR;20;2013;2639.878395;13877970
179784;GR;SE;20;2013;2639.878395;155854
179911;SE;GR;2;2014;2639.878395;137815
179912;GR;SE;2;2014;2639.878395;62783
179913;SE;GR;3;2014;2639.878395;5031
179914;GR;SE;3;2014;2639.878395;12113182
179915;SE;GR;4;2014;2639.878395;25274449
179916;GR;SE;4;2014;2639.878395;3553062
179917;SE;GR;5;2014;2639.878395;577449
179918;GR;SE;5;2014;2639.878395;94137
179919;SE;GR;7;2014;2639.878395;944762
179920;GR;SE;7;2014;2639.878395;180554
179921;SE;GR;8;2014;2639.878395;10973283
179922;GR;SE;8;2014;2639.878395;16484
179923;SE;GR;9;2014;2639.878395;13386
179924;GR;SE;9;2014;2639.878395;539558
179925;SE;GR;10;2014;2639.878395;2781
179926;SE;GR;11;2014;2639.878395;1441
179927;GR;SE;11;2014;2639.878395;7258
179928;SE;GR;12;2014;2639.878395;30109
179929;SE;GR;14;2014;2639.878395;330
179930;SE;GR;15;2014;2639.878395;3170659
179931;GR;SE;15;2014;2639.878395;2867043
179932;SE;GR;16;2014;2639.878395;67116
179933;GR;SE;16;2014;2639.878395;68350
179934;SE;GR;17;2014;2639.878395;228351
179935;GR;SE;17;2014;2639.878395;198434
179936;SE;GR;18;2014;2639.878395;53954
179937;GR;SE;18;2014;2639.878395;54068
179938;SE;GR;19;2014;2639.878395;2084497
179939;GR;SE;19;2014;2639.878395;813938
179940;SE;GR;20;2014;2639.878395;13576045
179941;GR;SE;20;2014;2639.878395;154456
180062;SE;GR;2;2015;2639.878395;184753
180063;GR;SE;2;2015;2639.878395;165550
180064;SE;GR;3;2015;2639.878395;29771
180065;GR;SE;3;2015;2639.878395;14012734
180066;SE;GR;4;2015;2639.878395;24764572
180067;GR;SE;4;2015;2639.878395;1411417
180068;SE;GR;5;2015;2639.878395;253948
180069;GR;SE;5;2015;2639.878395;29858
180070;SE;GR;7;2015;2639.878395;836323
180071;GR;SE;7;2015;2639.878395;314162
180072;SE;GR;8;2015;2639.878395;10029151
180073;GR;SE;8;2015;2639.878395;252617
180074;SE;GR;9;2015;2639.878395;584
180075;GR;SE;9;2015;2639.878395;283441
180076;SE;GR;10;2015;2639.878395;27610
180077;SE;GR;11;2015;2639.878395;1481
180078;GR;SE;11;2015;2639.878395;981
180079;SE;GR;12;2015;2639.878395;135294
180080;SE;GR;15;2015;2639.878395;3712298
180081;GR;SE;15;2015;2639.878395;4371337
180082;SE;GR;16;2015;2639.878395;126332
180083;GR;SE;16;2015;2639.878395;54959
180084;SE;GR;17;2015;2639.878395;112607
180085;GR;SE;17;2015;2639.878395;196941
180086;SE;GR;18;2015;2639.878395;60077
180087;GR;SE;18;2015;2639.878395;36251
180088;SE;GR;19;2015;2639.878395;2828711
180089;GR;SE;19;2015;2639.878395;996600
180090;SE;GR;20;2015;2639.878395;15920893
180091;GR;SE;20;2015;2639.878395;51487
180210;SE;GR;2;2016;2639.878395;122872
180211;GR;SE;2;2016;2639.878395;276237
180212;SE;GR;3;2016;2639.878395;36532
180213;GR;SE;3;2016;2639.878395;12059303
180214;SE;GR;4;2016;2639.878395;25059772
180215;GR;SE;4;2016;2639.878395;1236667
180216;SE;GR;5;2016;2639.878395;530555
180217;GR;SE;5;2016;2639.878395;35806
180218;SE;GR;7;2016;2639.878395;843611
180219;GR;SE;7;2016;2639.878395;841788
180220;SE;GR;8;2016;2639.878395;11966386
180221;SE;GR;9;2016;2639.878395;11672
180222;GR;SE;9;2016;2639.878395;180773
180223;SE;GR;10;2016;2639.878395;374671
180224;SE;GR;11;2016;2639.878395;16742
180225;SE;GR;12;2016;2639.878395;159661
180226;GR;SE;12;2016;2639.878395;1094
180227;GR;SE;13;2016;2639.878395;895
180228;GR;SE;14;2016;2639.878395;416
180229;SE;GR;15;2016;2639.878395;4746517
180230;GR;SE;15;2016;2639.878395;5217412
180231;SE;GR;16;2016;2639.878395;76595
180232;GR;SE;16;2016;2639.878395;163711
180233;SE;GR;17;2016;2639.878395;103277
180234;GR;SE;17;2016;2639.878395;183077
180235;SE;GR;18;2016;2639.878395;101979
180236;GR;SE;18;2016;2639.878395;23188
180237;SE;GR;19;2016;2639.878395;3143446
180238;GR;SE;19;2016;2639.878395;797221
180239;SE;GR;20;2016;2639.878395;16859677
180240;GR;SE;20;2016;2639.878395;44939
180356;GR;IE;1;2007;2780.950343;1121549
180357;IE;GR;2;2007;2780.950343;102236
180358;GR;IE;2;2007;2780.950343;1180396
180359;IE;GR;3;2007;2780.950343;369194
180360;GR;IE;3;2007;2780.950343;921036
180361;IE;GR;4;2007;2780.950343;655533
180362;GR;IE;4;2007;2780.950343;21401341
180363;GR;IE;5;2007;2780.950343;5877
180364;GR;IE;6;2007;2780.950343;29370
180365;IE;GR;7;2007;2780.950343;261903
180366;GR;IE;7;2007;2780.950343;480658
180367;IE;GR;8;2007;2780.950343;456464
180368;GR;IE;8;2007;2780.950343;2480
180369;IE;GR;12;2007;2780.950343;16962
180370;GR;IE;12;2007;2780.950343;61940
180371;GR;IE;14;2007;2780.950343;5489
180372;IE;GR;16;2007;2780.950343;129972
180373;GR;IE;16;2007;2780.950343;304763
180374;IE;GR;17;2007;2780.950343;96917
180375;GR;IE;17;2007;2780.950343;34519
180376;IE;GR;18;2007;2780.950343;42252
180377;GR;IE;18;2007;2780.950343;243314
180378;IE;GR;19;2007;2780.950343;72389
180379;GR;IE;19;2007;2780.950343;5897522
180380;IE;GR;20;2007;2780.950343;582102
180381;GR;IE;20;2007;2780.950343;17510
180491;GR;IE;1;2008;2780.950343;393376
180492;GR;IE;2;2008;2780.950343;661885
180493;IE;GR;3;2008;2780.950343;193596
180494;GR;IE;3;2008;2780.950343;883207
180495;IE;GR;4;2008;2780.950343;414539
180496;GR;IE;4;2008;2780.950343;22527247
180497;GR;IE;5;2008;2780.950343;2332
180498;GR;IE;6;2008;2780.950343;30982
180499;IE;GR;7;2008;2780.950343;335085
180500;GR;IE;7;2008;2780.950343;239458
180501;IE;GR;8;2008;2780.950343;845796
180502;GR;IE;8;2008;2780.950343;1429
180503;IE;GR;12;2008;2780.950343;25870
180504;GR;IE;12;2008;2780.950343;83270
180505;GR;IE;14;2008;2780.950343;7327
180506;IE;GR;15;2008;2780.950343;65759
180507;IE;GR;16;2008;2780.950343;95489
180508;GR;IE;16;2008;2780.950343;283434
180509;IE;GR;17;2008;2780.950343;107582
180510;GR;IE;17;2008;2780.950343;23851
180511;GR;IE;18;2008;2780.950343;5093
180512;IE;GR;19;2008;2780.950343;111801
180513;GR;IE;19;2008;2780.950343;5088221
180514;IE;GR;20;2008;2780.950343;557883
180515;GR;IE;20;2008;2780.950343;53581
180621;GR;IE;1;2009;2780.950343;1069164
180622;GR;IE;2;2009;2780.950343;531882
180623;IE;GR;3;2009;2780.950343;106720
180624;GR;IE;3;2009;2780.950343;1185840
180625;IE;GR;4;2009;2780.950343;511508
180626;GR;IE;4;2009;2780.950343;16280169
180627;GR;IE;5;2009;2780.950343;4830
180628;GR;IE;6;2009;2780.950343;12475
180629;IE;GR;7;2009;2780.950343;299531
180630;GR;IE;7;2009;2780.950343;9777
180631;IE;GR;8;2009;2780.950343;947030
180632;IE;GR;11;2009;2780.950343;564
180633;IE;GR;12;2009;2780.950343;27799
180634;GR;IE;12;2009;2780.950343;6248
180635;IE;GR;13;2009;2780.950343;162190
180636;GR;IE;14;2009;2780.950343;57162
180637;IE;GR;16;2009;2780.950343;15017
180638;GR;IE;16;2009;2780.950343;312308
180639;IE;GR;17;2009;2780.950343;65051
180640;GR;IE;17;2009;2780.950343;30460
180641;IE;GR;18;2009;2780.950343;1280
180642;GR;IE;18;2009;2780.950343;9948
180643;IE;GR;19;2009;2780.950343;58169
180644;GR;IE;19;2009;2780.950343;6711079
180645;IE;GR;20;2009;2780.950343;476800
180646;GR;IE;20;2009;2780.950343;38536
180744;GR;IE;1;2010;2780.950343;1044310
180745;GR;IE;2;2010;2780.950343;868869
180746;IE;GR;3;2010;2780.950343;1392809
180747;GR;IE;3;2010;2780.950343;960927
180748;IE;GR;4;2010;2780.950343;685258
180749;GR;IE;4;2010;2780.950343;20443489
180750;GR;IE;5;2010;2780.950343;3623
180751;IE;GR;7;2010;2780.950343;175161
180752;GR;IE;7;2010;2780.950343;40488
180753;IE;GR;8;2010;2780.950343;770339
180754;GR;IE;9;2010;2780.950343;834
180755;GR;IE;11;2010;2780.950343;310
180756;IE;GR;12;2010;2780.950343;13900
180757;GR;IE;12;2010;2780.950343;1700
180758;IE;GR;13;2010;2780.950343;168284
180759;GR;IE;13;2010;2780.950343;9308
180760;GR;IE;14;2010;2780.950343;4812
180761;IE;GR;15;2010;2780.950343;41215
180762;IE;GR;16;2010;2780.950343;33292
180763;GR;IE;16;2010;2780.950343;358934
180764;IE;GR;17;2010;2780.950343;49422
180765;GR;IE;17;2010;2780.950343;12653
180766;GR;IE;18;2010;2780.950343;1179
180767;IE;GR;19;2010;2780.950343;40766
180768;GR;IE;19;2010;2780.950343;3391148
180769;IE;GR;20;2010;2780.950343;771894
180770;GR;IE;20;2010;2780.950343;81754
180872;GR;IE;1;2011;2780.950343;469127
180873;GR;IE;2;2011;2780.950343;1415720
180874;IE;GR;3;2011;2780.950343;1172148
180875;GR;IE;3;2011;2780.950343;1000088
180876;IE;GR;4;2011;2780.950343;768046
180877;GR;IE;4;2011;2780.950343;18462507
180878;GR;IE;5;2011;2780.950343;4135
180879;GR;IE;6;2011;2780.950343;960
180880;IE;GR;7;2011;2780.950343;194965
180881;GR;IE;7;2011;2780.950343;93464
180882;IE;GR;8;2011;2780.950343;460915
180883;GR;IE;9;2011;2780.950343;15192
180884;IE;GR;10;2011;2780.950343;14848
180885;GR;IE;12;2011;2780.950343;3760
180886;IE;GR;13;2011;2780.950343;27926
180887;GR;IE;13;2011;2780.950343;104493
180888;GR;IE;15;2011;2780.950343;286
180889;IE;GR;16;2011;2780.950343;15801
180890;GR;IE;16;2011;2780.950343;344615
180891;IE;GR;17;2011;2780.950343;61311
180892;GR;IE;17;2011;2780.950343;92577
180893;GR;IE;18;2011;2780.950343;14092
180894;IE;GR;19;2011;2780.950343;98849
180895;GR;IE;19;2011;2780.950343;2495537
180896;IE;GR;20;2011;2780.950343;1059445
180897;GR;IE;20;2011;2780.950343;318152
180989;GR;IE;1;2012;2780.950343;669572
180990;IE;GR;2;2012;2780.950343;144728
180991;GR;IE;2;2012;2780.950343;708103
180992;IE;GR;3;2012;2780.950343;823571
180993;GR;IE;3;2012;2780.950343;742649
180994;IE;GR;4;2012;2780.950343;991193
180995;GR;IE;4;2012;2780.950343;13730421
180996;GR;IE;5;2012;2780.950343;26764
180997;IE;GR;7;2012;2780.950343;148393
180998;GR;IE;7;2012;2780.950343;64233
180999;IE;GR;8;2012;2780.950343;662680
181000;IE;GR;9;2012;2780.950343;1264
181001;GR;IE;9;2012;2780.950343;18560
181002;IE;GR;10;2012;2780.950343;10778
181003;GR;IE;10;2012;2780.950343;2400
181004;GR;IE;12;2012;2780.950343;31120
181005;GR;IE;13;2012;2780.950343;6525
181006;GR;IE;14;2012;2780.950343;2834
181007;IE;GR;15;2012;2780.950343;24285
181008;IE;GR;16;2012;2780.950343;9424
181009;GR;IE;16;2012;2780.950343;344442
181010;IE;GR;17;2012;2780.950343;48650
181011;GR;IE;17;2012;2780.950343;290642
181012;GR;IE;18;2012;2780.950343;17940
181013;IE;GR;19;2012;2780.950343;598116
181014;GR;IE;19;2012;2780.950343;5565505
181015;IE;GR;20;2012;2780.950343;1042100
181016;GR;IE;20;2012;2780.950343;285486
181111;GR;IE;1;2013;2780.950343;266892
181112;GR;IE;2;2013;2780.950343;432278
181113;IE;GR;3;2013;2780.950343;132012
181114;GR;IE;3;2013;2780.950343;617938
181115;IE;GR;4;2013;2780.950343;1588310
181116;GR;IE;4;2013;2780.950343;14507090
181117;GR;IE;5;2013;2780.950343;2516
181118;IE;GR;7;2013;2780.950343;94843
181119;GR;IE;7;2013;2780.950343;23540
181120;IE;GR;8;2013;2780.950343;447404
181121;GR;IE;8;2013;2780.950343;15252
181122;GR;IE;9;2013;2780.950343;4789
181123;GR;IE;10;2013;2780.950343;176
181124;GR;IE;12;2013;2780.950343;42311
181125;IE;GR;15;2013;2780.950343;43221
181126;GR;IE;15;2013;2780.950343;46496
181127;IE;GR;16;2013;2780.950343;24150
181128;GR;IE;16;2013;2780.950343;269508
181129;IE;GR;17;2013;2780.950343;309313
181130;GR;IE;17;2013;2780.950343;10660
181131;IE;GR;18;2013;2780.950343;9478
181132;GR;IE;18;2013;2780.950343;725
181133;IE;GR;19;2013;2780.950343;116132
181134;GR;IE;19;2013;2780.950343;3487548
181135;IE;GR;20;2013;2780.950343;746914
181136;GR;IE;20;2013;2780.950343;40376
181237;GR;IE;1;2014;2780.950343;450549
181238;IE;GR;2;2014;2780.950343;56593
181239;GR;IE;2;2014;2780.950343;713497
181240;IE;GR;3;2014;2780.950343;14168
181241;GR;IE;3;2014;2780.950343;749598
181242;IE;GR;4;2014;2780.950343;1622872
181243;GR;IE;4;2014;2780.950343;16436046
181244;GR;IE;5;2014;2780.950343;4123
181245;GR;IE;6;2014;2780.950343;27612
181246;IE;GR;7;2014;2780.950343;58436
181247;IE;GR;8;2014;2780.950343;1036954
181248;IE;GR;9;2014;2780.950343;6708
181249;GR;IE;9;2014;2780.950343;29825
181250;IE;GR;12;2014;2780.950343;152
181251;GR;IE;12;2014;2780.950343;341646
181252;IE;GR;15;2014;2780.950343;38078
181253;IE;GR;16;2014;2780.950343;8569
181254;GR;IE;16;2014;2780.950343;322454
181255;IE;GR;17;2014;2780.950343;46165
181256;GR;IE;17;2014;2780.950343;39311
181257;IE;GR;18;2014;2780.950343;4182
181258;GR;IE;18;2014;2780.950343;4641
181259;IE;GR;19;2014;2780.950343;82814
181260;GR;IE;19;2014;2780.950343;1804846
181261;IE;GR;20;2014;2780.950343;475025
181262;GR;IE;20;2014;2780.950343;26620
181369;GR;IE;1;2015;2780.950343;17524
181370;GR;IE;2;2015;2780.950343;566700
181371;IE;GR;3;2015;2780.950343;53833
181372;GR;IE;3;2015;2780.950343;788149
181373;IE;GR;4;2015;2780.950343;1670478
181374;GR;IE;4;2015;2780.950343;15416401
181375;GR;IE;5;2015;2780.950343;1545
181376;IE;GR;7;2015;2780.950343;105411
181377;IE;GR;8;2015;2780.950343;1440223
181378;GR;IE;9;2015;2780.950343;35192
181379;IE;GR;10;2015;2780.950343;9102
181380;IE;GR;11;2015;2780.950343;10370
181381;GR;IE;11;2015;2780.950343;1523
181382;IE;GR;12;2015;2780.950343;2803
181383;GR;IE;12;2015;2780.950343;488221
181384;IE;GR;15;2015;2780.950343;76313
181385;IE;GR;16;2015;2780.950343;87035
181386;GR;IE;16;2015;2780.950343;208867
181387;IE;GR;17;2015;2780.950343;39699
181388;GR;IE;17;2015;2780.950343;36176
181389;GR;IE;18;2015;2780.950343;10763
181390;IE;GR;19;2015;2780.950343;311928
181391;GR;IE;19;2015;2780.950343;1172795
181392;IE;GR;20;2015;2780.950343;466777
181393;GR;IE;20;2015;2780.950343;164586
181495;GR;IE;1;2016;2780.950343;389716
181496;GR;IE;2;2016;2780.950343;655381
181497;IE;GR;3;2016;2780.950343;250745
181498;GR;IE;3;2016;2780.950343;583217
181499;IE;GR;4;2016;2780.950343;1967434
181500;GR;IE;4;2016;2780.950343;16626182
181501;GR;IE;5;2016;2780.950343;15861
181502;IE;GR;7;2016;2780.950343;181519
181503;GR;IE;7;2016;2780.950343;2376
181504;IE;GR;8;2016;2780.950343;515722
181505;GR;IE;8;2016;2780.950343;10792
181506;GR;IE;9;2016;2780.950343;77573
181507;IE;GR;10;2016;2780.950343;247
181508;IE;GR;12;2016;2780.950343;2487
181509;GR;IE;12;2016;2780.950343;771736
181510;IE;GR;15;2016;2780.950343;174281
181511;IE;GR;16;2016;2780.950343;39806
181512;GR;IE;16;2016;2780.950343;258594
181513;IE;GR;17;2016;2780.950343;20286
181514;GR;IE;17;2016;2780.950343;10555
181515;IE;GR;18;2016;2780.950343;139366
181516;GR;IE;18;2016;2780.950343;44493
181517;IE;GR;19;2016;2780.950343;587539
181518;GR;IE;19;2016;2780.950343;1025304
181519;IE;GR;20;2016;2780.950343;698695
181520;GR;IE;20;2016;2780.950343;32868
181622;GR;FI;2;2007;2807.994269;2448705
181623;GR;FI;3;2007;2807.994269;144718
181624;FI;GR;3;2007;2807.994269;17477
181625;GR;FI;4;2007;2807.994269;9442776
181626;FI;GR;4;2007;2807.994269;472686
181627;FI;GR;5;2007;2807.994269;2109
181628;GR;FI;7;2007;2807.994269;29393
181629;FI;GR;7;2007;2807.994269;31055
181630;GR;FI;8;2007;2807.994269;20616
181631;FI;GR;8;2007;2807.994269;2551004
181632;FI;GR;9;2007;2807.994269;27390
181633;GR;FI;11;2007;2807.994269;1211
181634;FI;GR;12;2007;2807.994269;476766
181635;GR;FI;13;2007;2807.994269;134753
181636;GR;FI;14;2007;2807.994269;50175
181637;FI;GR;15;2007;2807.994269;579910
181638;GR;FI;16;2007;2807.994269;402
181639;FI;GR;16;2007;2807.994269;94853
181640;GR;FI;17;2007;2807.994269;612801
181641;FI;GR;17;2007;2807.994269;195970
181642;FI;GR;18;2007;2807.994269;64981
181643;GR;FI;19;2007;2807.994269;181612
181644;FI;GR;19;2007;2807.994269;294876
181645;GR;FI;20;2007;2807.994269;5229
181646;FI;GR;20;2007;2807.994269;10082722
181761;GR;FI;2;2008;2807.994269;3467881
181762;GR;FI;3;2008;2807.994269;4491
181763;FI;GR;3;2008;2807.994269;4336
181764;GR;FI;4;2008;2807.994269;10781465
181765;FI;GR;4;2008;2807.994269;714152
181766;FI;GR;5;2008;2807.994269;1906
181767;FI;GR;7;2008;2807.994269;101876
181768;GR;FI;8;2008;2807.994269;16908
181769;FI;GR;8;2008;2807.994269;3165580
181770;GR;FI;9;2008;2807.994269;3015
181771;FI;GR;9;2008;2807.994269;18861
181772;GR;FI;12;2008;2807.994269;119075
181773;FI;GR;12;2008;2807.994269;689762
181774;GR;FI;13;2008;2807.994269;75468
181775;GR;FI;14;2008;2807.994269;612
181776;FI;GR;15;2008;2807.994269;591956
181777;FI;GR;16;2008;2807.994269;52331
181778;GR;FI;17;2008;2807.994269;285182
181779;FI;GR;17;2008;2807.994269;268144
181780;FI;GR;18;2008;2807.994269;91196
181781;GR;FI;19;2008;2807.994269;378560
181782;FI;GR;19;2008;2807.994269;233566
181783;GR;FI;20;2008;2807.994269;71748
181784;FI;GR;20;2008;2807.994269;11340993
181903;GR;FI;2;2009;2807.994269;1209246
181904;GR;FI;3;2009;2807.994269;97600
181905;GR;FI;4;2009;2807.994269;8736713
181906;FI;GR;4;2009;2807.994269;891306
181907;FI;GR;5;2009;2807.994269;3260
181908;GR;FI;6;2009;2807.994269;10678
181909;FI;GR;6;2009;2807.994269;149
181910;GR;FI;7;2009;2807.994269;4105
181911;FI;GR;7;2009;2807.994269;79460
181912;FI;GR;8;2009;2807.994269;5137098
181913;GR;FI;9;2009;2807.994269;5139
181914;GR;FI;10;2009;2807.994269;91772
181915;FI;GR;10;2009;2807.994269;13700
181916;GR;FI;11;2009;2807.994269;27460
181917;FI;GR;12;2009;2807.994269;499377
181918;GR;FI;13;2009;2807.994269;71822
181919;FI;GR;13;2009;2807.994269;897
181920;FI;GR;15;2009;2807.994269;523879
181921;FI;GR;16;2009;2807.994269;60793
181922;GR;FI;17;2009;2807.994269;73028
181923;FI;GR;17;2009;2807.994269;396619
181924;GR;FI;18;2009;2807.994269;4305
181925;FI;GR;18;2009;2807.994269;20871
181926;GR;FI;19;2009;2807.994269;175603
181927;FI;GR;19;2009;2807.994269;383391
181928;GR;FI;20;2009;2807.994269;30782
181929;FI;GR;20;2009;2807.994269;12400552
182040;GR;FI;2;2010;2807.994269;761931
182041;FI;GR;2;2010;2807.994269;8736
182042;GR;FI;4;2010;2807.994269;8202234
182043;FI;GR;4;2010;2807.994269;1282376
182044;FI;GR;5;2010;2807.994269;1600
182045;GR;FI;7;2010;2807.994269;208
182046;FI;GR;7;2010;2807.994269;32783
182047;FI;GR;8;2010;2807.994269;3284720
182048;FI;GR;9;2010;2807.994269;5111
182049;GR;FI;10;2010;2807.994269;70093
182050;FI;GR;10;2010;2807.994269;52704
182051;GR;FI;11;2010;2807.994269;13874
182052;GR;FI;12;2010;2807.994269;16931
182053;FI;GR;12;2010;2807.994269;483608
182054;GR;FI;13;2010;2807.994269;52455
182055;GR;FI;15;2010;2807.994269;9900
182056;FI;GR;15;2010;2807.994269;461463
182057;FI;GR;16;2010;2807.994269;22351
182058;GR;FI;17;2010;2807.994269;16800
182059;FI;GR;17;2010;2807.994269;419712
182060;GR;FI;18;2010;2807.994269;3252
182061;FI;GR;18;2010;2807.994269;63411
182062;GR;FI;19;2010;2807.994269;169559
182063;FI;GR;19;2010;2807.994269;302965
182064;GR;FI;20;2010;2807.994269;160265
182065;FI;GR;20;2010;2807.994269;11164110
182175;GR;FI;2;2011;2807.994269;1264469
182176;GR;FI;3;2011;2807.994269;126869
182177;GR;FI;4;2011;2807.994269;7163158
182178;FI;GR;4;2011;2807.994269;1897713
182179;FI;GR;5;2011;2807.994269;1600
182180;FI;GR;7;2011;2807.994269;155766
182181;GR;FI;8;2011;2807.994269;77490
182182;FI;GR;8;2011;2807.994269;3265915
182183;GR;FI;9;2011;2807.994269;12743
182184;FI;GR;9;2011;2807.994269;7394
182185;FI;GR;10;2011;2807.994269;67427
182186;GR;FI;12;2011;2807.994269;77
182187;FI;GR;12;2011;2807.994269;422628
182188;GR;FI;15;2011;2807.994269;105
182189;FI;GR;15;2011;2807.994269;908846
182190;FI;GR;16;2011;2807.994269;20013
182191;GR;FI;17;2011;2807.994269;7141
182192;FI;GR;17;2011;2807.994269;212367
182193;GR;FI;18;2011;2807.994269;5700
182194;FI;GR;18;2011;2807.994269;30045
182195;GR;FI;19;2011;2807.994269;139691
182196;FI;GR;19;2011;2807.994269;416755
182197;GR;FI;20;2011;2807.994269;200390
182198;FI;GR;20;2011;2807.994269;11487531
182303;GR;FI;1;2012;2807.994269;5057
182304;GR;FI;2;2012;2807.994269;1111404
182305;GR;FI;3;2012;2807.994269;89125
182306;FI;GR;3;2012;2807.994269;13209
182307;GR;FI;4;2012;2807.994269;5786733
182308;FI;GR;4;2012;2807.994269;1938010
182309;FI;GR;5;2012;2807.994269;1600
